"ID";"regiao.wgts";"P05";"P06";"P07";"P08";"P09";"P10_01";"P10_02";"P10_03";"P10_04";"P10_05";"P10_06";"P10_07";"P10_08";"P10_09";"P11";"P12";"P12_A";"P13_01";"P13_02";"P13_03";"P13_04";"P13_A";"P14";"P15";"P16";"P17";"P17_A_01";"P17_A_02";"P17_A_03";"P17_A_04";"P17_A_05";"P17_A_06";"P17_A_07";"P18";"P18_A";"P18_B";"P18_C_01";"P18_C_02";"P18_C_03";"P18_C_04";"P18_C_05";"P18_C_06";"P19";"P20_01";"P20_02";"P20_03";"P20_04";"P20_05";"P20_06";"P21_01";"P21_02";"P21_03";"P21_04";"P21_05";"P21_06";"P21_09";"P21_10";"P22_01";"P22_02";"P22_03";"P22_04";"P22_05";"P22_06";"P22_07";"P22_08";"P22_09";"P22_10";"P22_11";"P22_12";"P22_13";"P22_14";"P22_15";"P22_16";"P22_17";"P22_A";"P22_B";"P22_C";"P22_D";"P23";"P24";"P25";"P26";"P26_A";"P27";"P28_01";"P28_02";"P28_03";"P28_04";"P28_05";"P28_06";"P28_07";"P28_08";"P28_09";"P29";"P30_01";"P30_02";"P30_03";"P30_04";"P30_05";"P30_06";"P30_A_01";"P30_A_02";"P30_A_03";"P30_A_04";"P30_A_05";"P30_A_06";"P36";"P38";"edu.cruz";"idade.cruz";"regiao.cruz";"trab.cruz";"raca.cruz";"renda.simples";"renda.cruz";"religiao.simples";"religiao.cruz";"POP_regiao_raca";"POP_regiao_idade";"POP_regiao_edu";"W1";"W2";"idade.wgts";"edu.wgts";"raca.wgts"
"1425";3;3;2;1;1;3;2;2;2;1;1;2;2;2;2;1;3;5;1;2;2;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;1;1;2;;;;1;2;2;2;2;2;2;2;2;5;1;1;1;2;1;2;1;1;2;2;1;1;6;;4;2;3;2;1;3;3;96;96;19504421;7210036;9667488;0,3634886;13124,78;2;4;1
"1426";3;3;1;1;2;3;2;2;2;1;2;2;2;2;2;2;1;3;1;1;2;2;2;4;1;97;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;2;2;2;2;2;1;2;2;2;2;2;2;;3;5;3;3;1;5;5;2;2;19504421;8798166;11830617;1,076605;38873,85;5;3;1
"1427";3;3;1;1;1;3;1;1;2;1;2;1;2;2;2;1;2;5;1;1;2;1;2;2;2;2;2;1;2;1;2;2;2;2;4;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;3;2;3;2;4;3;3;1;1;13960677;7210036;11830617;0,3730592;13470,35;2;3;4
"1428";2;3;3;1;1;3;2;1;2;2;1;2;1;2;2;2;2;3;1;1;1;1;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;3;3;2;2;4;0;0;2;2;14461864;4033402;6475162;0,1726964;6235,687;3;3;4
"1429";3;3;1;1;1;4;2;2;2;1;2;2;2;2;2;1;1;2;1;1;1;1;2;4;1;3;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;;4;5;3;3;1;3;3;2;2;19504421;8798166;9667488;0,7933616;28646,54;5;4;1
"1430";2;3;2;1;1;3;1;2;2;1;2;2;2;2;2;2;2;3;1;1;1;1;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;1;2;2;2;1;1;2;2;2;2;2;3;;3;3;2;2;4;0;0;1;1;14461864;4033402;6475162;0,1726964;6235,687;3;3;4
"1431";3;2;2;1;1;4;1;2;1;2;2;2;2;2;2;2;2;4;1;2;2;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;2;2;2;2;2;2;2;2;2;2;2;;2;4;5;3;1;4;97;;1;1;13960677;8798166;9667488;0,5044321;18213,94;5;4;4
"1432";2;2;3;2;1;2;2;2;1;2;2;2;1;2;2;1;1;5;2;2;2;2;2;3;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;4;2;1;4;3;3;1;1;14461864;3470224;6475162;0,6627252;23929,55;4;3;4
"1433";5;3;1;1;1;3;2;1;2;2;2;2;2;2;2;2;1;3;1;1;1;1;1;4;1;2;1;2;2;2;2;2;2;2;11;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;1;2;;1;3;1;5;1;4;3;3;1;1;3421308;1692838;1826530;1,390917;50222,94;1;3;4
"1434";3;2;1;1;1;4;2;2;2;1;2;2;2;2;2;2;2;4;2;2;2;2;2;4;2;2;1;2;2;2;2;2;2;2;5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;4;2;3;1;1;3;3;1;1;19504421;7210036;9667488;0,8750572;31596,39;2;4;1
"1435";3;3;2;1;1;3;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;3;1;2;2;1;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;;;;;2;1;2;;;;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;;2;4;2;3;1;4;3;3;2;2;13960677;7210036;9667488;0,6618171;23896,76;2;4;4
"1436";4;3;2;2;1;3;1;2;2;2;2;1;2;2;2;2;2;5;1;1;1;1;2;4;1;2;2;2;2;2;1;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;;1;5;4;3;1;3;3;1;1;9518913;2958888;4140325;2,364115;85363,02;5;1;1
"1437";1;3;1;1;1;3;2;2;2;1;2;2;2;2;2;1;2;3;1;1;1;2;2;4;1;2;1;2;2;2;2;2;2;2;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;3;3;1;3;4;3;3;1;1;4846040;1203909;2083133;1,784637;64439,33;3;3;4
"1438";3;2;1;1;2;3;2;1;1;1;1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;3;4;1;3;1;2;97;;96;96;3804141;8791280;9667488;1,148999;41487,83;1;4;2
"1439";3;3;3;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;2;2;2;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;5;3;3;1;0;0;1;1;19504421;8798166;5572410;0,8380203;30259,07;5;2;1
"1440";3;2;2;1;1;3;2;1;1;2;2;1;2;2;2;3;2;5;1;1;2;1;2;4;1;3;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;3;3;1;1;5;5;1;1;19504421;6591592;9667488;0,8011937;28929,34;3;4;1
"1441";3;2;1;1;1;4;1;1;1;1;1;1;1;2;2;2;2;4;1;2;1;1;2;1;1;97;2;2;2;2;1;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;2;3;1;4;0;0;1;1;13960677;7210036;9667488;0,6618171;23896,76;2;4;4
"1442";4;3;1;1;1;3;2;2;2;1;2;2;2;2;2;2;1;4;1;2;2;2;2;4;1;2;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;1;4;1;1;3;3;1;1;9518913;2942918;3043136;0,9168819;33106,59;1;4;1
"1443";2;2;1;1;1;2;2;1;2;1;2;2;2;2;2;2;3;3;1;1;1;1;1;4;2;2;3;2;2;2;2;2;2;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;4;2;1;4;3;3;2;2;14461864;3470224;6475162;0,6627252;23929,55;4;3;4
"1444";3;2;1;2;2;3;2;1;2;1;1;1;2;2;2;2;1;5;1;2;1;2;2;4;1;2;2;2;2;1;1;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;1;1;2;2;1;97;1;2;2;2;2;;1;4;3;3;1;4;5;5;2;2;13960677;6591592;9667488;0,6059531;21879,64;3;4;4
"1445";3;1;2;3;1;3;2;2;2;2;1;2;2;2;2;1;3;2;1;1;2;1;2;4;2;2;2;2;2;2;1;2;2;2;11;2;;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;2;2;;;;2;2;2;2;2;2;2;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;;1;5;3;3;4;0;0;1;1;13960677;8798166;10649723;1,937704;69966,25;5;1;4
"1446";3;3;1;2;1;3;1;2;2;1;2;2;2;2;2;2;2;4;1;2;2;2;2;2;1;3;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;1;3;1;4;0;0;1;1;13960677;8791280;11830617;1,354114;48894,09;1;3;4
"1447";3;2;3;1;1;3;1;1;2;1;2;2;2;2;2;2;2;5;1;1;1;2;2;4;1;2;1;2;2;2;2;2;2;2;11;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;3;4;3;3;1;4;5;5;1;1;13960677;6591592;9667488;0,6059531;21879,64;3;4;4
"1448";3;3;2;1;1;4;2;2;2;2;2;2;2;2;1;2;3;5;1;1;1;1;2;4;2;2;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;1;3;1;4;3;3;1;1;13960677;8791280;9667488;0,9978608;36030,56;1;4;4
"1449";5;3;3;1;1;3;2;2;2;2;2;2;2;2;1;1;1;3;1;1;1;1;2;1;1;3;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;2;2;2;2;1;2;2;2;2;2;2;;1;4;1;5;1;1;5;5;96;96;2431431;1692838;1763116;1,391058;50228,05;1;4;1
"1450";5;2;1;1;1;3;2;2;1;1;2;2;1;2;2;2;2;3;1;1;2;2;2;2;1;3;2;2;2;2;1;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;3;2;5;1;4;3;3;1;1;3421308;1352561;1826530;0,8295863;29954,54;2;3;4
"1451";5;2;1;1;1;3;2;2;2;1;2;1;2;2;2;2;2;5;1;2;2;2;2;1;1;2;1;2;2;2;2;2;2;2;5;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;1;2;2;2;2;2;2;2;2;;2;4;2;5;1;1;5;5;2;2;2431431;1352561;1763116;0,8296706;29957,58;2;4;1
"1452";3;3;4;1;2;3;2;1;2;2;2;2;2;2;2;2;2;5;1;1;1;1;2;4;1;2;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;4;1;4;3;1;1;0;0;1;1;19504421;6329165;10649723;2,491171;89950,7;4;1;1
"1453";3;2;3;2;1;2;2;2;2;1;2;2;2;2;2;2;2;3;1;1;1;1;2;4;2;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;2;2;2;;;;2;2;2;2;2;2;2;1;2;5;2;2;2;2;2;2;2;2;2;2;2;2;;4;3;4;3;1;4;0;0;1;1;13960677;6329165;11830617;0,7917271;28587,53;4;3;4
"1454";4;3;2;1;1;4;2;2;2;1;2;2;2;2;2;3;2;3;2;2;2;1;2;2;1;97;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;3;4;4;1;1;97;;1;1;9518913;2202937;3336804;1,125169;40627,36;4;3;1
"1455";3;2;1;1;2;3;1;2;2;1;1;2;2;1;2;2;2;2;1;1;2;2;2;1;1;3;1;2;2;2;2;2;2;2;4;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;;;;2;1;2;;;;2;2;2;1;2;2;2;2;1;3;2;2;2;2;2;2;1;2;1;2;2;2;;1;4;1;3;1;4;5;5;96;96;13960677;8791280;9667488;0,9978608;36030,56;1;4;4
"1456";3;3;1;1;1;3;2;2;2;1;1;2;2;2;2;2;3;4;1;2;1;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;1;3;3;2;1;3;3;2;2;19504421;6591592;10649723;1,074748;38806,8;3;1;1
"1457";4;3;1;2;1;3;2;2;2;1;2;2;2;2;2;1;2;2;1;1;1;1;2;4;1;3;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;4;2;4;2;1;97;;96;96;9518913;2302991;3043136;0,216481;7816,654;2;4;1
"1458";3;3;1;1;1;3;2;1;2;2;1;2;2;2;2;1;2;5;1;1;1;1;2;4;2;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;3;3;1;1;3;3;1;1;19504421;6591592;11830617;1,087234;39257,62;3;3;1
"1459";3;2;1;1;1;2;2;2;2;1;2;2;1;2;2;2;1;3;2;2;2;2;2;2;97;2;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;1;2;2;2;2;2;2;2;2;2;2;;1;4;1;3;1;4;3;3;2;2;13960677;8791280;9667488;0,9978608;36030,56;1;4;4
"1460";3;2;2;2;3;3;2;2;1;2;1;2;2;2;2;2;2;3;2;2;1;2;2;4;1;3;2;2;2;1;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;1;2;2;2;2;1;2;2;2;2;2;;2;2;4;3;1;4;97;;96;96;13960677;6329165;5572410;0,6162735;22252,28;4;2;4
"1461";3;2;2;2;1;3;2;2;2;2;2;2;1;2;2;1;3;4;1;2;2;2;2;4;1;2;2;2;2;2;1;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;1;2;2;2;2;2;2;2;2;2;2;4;;3;2;3;3;1;3;3;2;2;19504421;7210036;11830617;1,412511;51002,66;2;3;1
"1462";4;2;1;1;1;3;1;1;2;1;1;1;1;2;2;2;3;3;2;2;2;1;2;4;2;2;2;1;1;1;1;2;2;2;11;1;1;1;2;2;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;;;;;2;2;2;;;;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;;3;3;4;3;1;3;3;2;2;9518913;2173701;3336804;1,334166;48173,82;3;3;1
"1463";4;2;2;1;1;4;2;2;2;2;2;2;2;2;1;2;1;3;1;1;1;1;2;5;1;2;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;2;2;2;2;2;2;2;2;2;2;2;4;;4;2;4;3;4;0;0;2;2;2374570;2302991;3043136;0,4940276;17838,25;2;4;4
"1464";3;3;1;1;1;3;1;2;2;2;2;1;2;2;2;2;3;4;2;2;2;2;2;4;1;2;2;1;2;2;2;2;2;2;11;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;2;4;3;2;4;3;3;1;1;13960677;6329165;5572410;0,2559929;9243,341;4;2;4
"1465";3;3;2;2;1;3;2;2;2;1;2;2;2;2;2;2;2;3;1;97;2;2;2;4;1;3;2;2;2;2;1;2;2;2;5;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;1;2;2;2;2;;2;2;5;3;1;1;3;3;2;2;19504421;8798166;5572410;0,7045058;25438,16;5;2;1
"1466";3;2;2;2;1;3;1;2;2;1;1;2;2;2;2;2;2;97;1;2;1;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;4;1;3;3;1;1;0;0;2;2;19504421;6591592;10649723;2,587333;93422,92;3;1;1
"1467";2;3;2;1;2;4;2;2;2;2;2;1;2;2;2;1;2;3;1;1;1;2;2;2;1;3;1;2;2;2;2;2;2;2;4;1;1;2;2;2;1;2;2;1;1;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;2;1;2;;;;1;2;2;2;2;2;2;2;2;5;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;2;2;1;4;5;5;2;2;14461864;4680529;3915537;0,600821;21694,33;2;4;4
"1468";5;2;97;2;1;3;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;2;2;4;2;3;1;2;2;2;2;2;2;2;12;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;;3;5;5;3;1;97;;1;1;2431431;1190793;1826530;1,47531;53270,19;5;3;1
"1469";3;2;1;1;2;3;1;1;2;2;2;2;2;2;2;2;2;3;1;2;1;2;2;4;1;3;3;2;2;2;2;2;2;2;;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;1;;2;2;3;2;1;0;0;1;1;19504421;7210036;5572410;0,3839496;13863,58;2;2;1
"1470";3;1;1;2;2;3;2;1;2;1;2;2;2;2;2;1;1;3;1;1;1;1;2;2;1;3;2;2;2;1;2;2;2;2;11;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;4;4;3;1;1;5;5;1;1;19504421;6329165;9667488;0,771416;27854,14;4;4;1
"1471";3;3;1;1;1;3;2;2;2;1;2;1;2;2;2;2;2;3;1;1;1;2;2;4;1;2;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;4;3;3;3;1;1;97;;2;2;19504421;6591592;11830617;1,087234;39257,62;3;3;1
"1472";4;2;1;1;1;3;2;2;2;2;2;2;2;2;1;2;2;3;1;2;1;2;2;1;1;2;2;2;2;1;2;2;2;2;5;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;1;4;1;1;3;3;1;1;9518913;2942918;3043136;0,9168819;33106,59;1;4;1
"1473";4;3;2;1;1;3;2;2;2;2;2;2;1;2;2;2;2;5;2;1;1;1;2;4;1;3;1;2;2;2;2;2;2;2;9;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;3;3;4;1;1;5;5;1;1;9518913;2173701;3336804;1,247115;45030,57;3;3;1
"1474";3;3;2;2;1;4;2;1;2;1;2;2;2;2;2;3;1;2;2;2;2;2;2;3;1;2;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;1;2;1;2;2;2;2;2;2;;2;4;5;3;1;1;3;3;96;96;19504421;8798166;9667488;0,6669622;24082,54;5;4;1
"1475";3;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;3;1;1;1;2;2;1;1;3;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;3;5;3;3;1;0;0;1;1;19504421;8798166;11830617;1,076605;38873,85;5;3;1
